,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
2520,18767039,Cosy Garden Apartment in Pointe-Claire - Pets OK,18881026,Gordon,Pointe-Claire,45.45792,-73.78479,Entire home/apt,103,2,249,2022-09-08,3.86,1,299,51
2521,18773159,Comfy Room in Downtown,36401309,Karina,Ville-Marie,45.49271,-73.57107,Private room,75,1,161,2019-10-13,2.49,1,0,0
2522,19053819,Private Queen Bed Room & Organic Coffee-Teas,4711707,Jennie,Côte-Saint-Luc,45.47173,-73.64988,Private room,80,3,1,2018-06-02,0.02,2,0,0
2523,18776184,Spacious cozy apartment in Little Burgundy,34920887,Alfredo,Le Sud-Ouest,45.481,-73.57778,Entire home/apt,107,2,109,2021-07-16,1.71,1,10,0
2524,19055667,Grand rez de chaussée 3 chambres tout confort,32652339,Olivier,Rosemont-La Petite-Patrie,45.5303,-73.60505,Entire home/apt,127,7,3,2019-08-17,0.05,1,0,0
2525,19057633,HOT TUB ALL YEAR! Luxury Penthouse!,58076590,Berish,Le Plateau-Mont-Royal,45.5244,-73.60689,Entire home/apt,463,1,224,2022-08-22,3.49,25,187,28
2526,18782960,Montreal at your feet,127431725,Alexandra,Ville-Marie,45.4949,-73.58214,Entire home/apt,127,1,349,2022-08-26,5.39,2,290,67
2527,19057653,"Westmount Luxury house, 3BR/3BATH-2 Free parkings",133037544,Amir,Westmount,45.47768,-73.5987,Entire home/apt,285,31,141,2022-09-04,2.2,2,333,3
2528,18789206,Upscale modern Condo with 2 Bedrooms + 2 Bathrooms,75012565,Bill,Outremont,45.52055,-73.61144,Entire home/apt,150,2,7,2017-12-26,0.11,1,0,0
2529,18793696,Downtown apartement Berri Uquam/Parc Lafontaine,45591162,Marie-Eve,Ville-Marie,45.51826,-73.56243,Entire home/apt,129,3,60,2021-08-31,0.94,2,0,0
2530,18794852,A Lovely Room For Two In Montreal,65975690,Sydney,Ville-Marie,45.52243,-73.55219,Private room,25,1,2,2017-05-28,0.03,1,0,0
2531,19066000,Beautiful 2 Floors Condo beside Old Montreal!,15857651,Melissa,Le Sud-Ouest,45.48131,-73.56517,Entire home/apt,111,2,9,2018-08-06,0.14,1,0,0
2532,19070391,Amazing location | 3 Bedroom apartment,129439265,Sam,Le Sud-Ouest,45.48228,-73.5789,Entire home/apt,155,31,16,2022-07-24,0.25,4,358,4
2533,18796514,"DOWNTOWN VIP MONTREAL, GOOD VALUE ,GREAT DECOR 3",7250257,Stewie,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47223,-73.64617,Entire home/apt,1400,32,26,2022-07-31,0.4,12,263,2
2534,19073139,Spacious Apartment in the Plateau-Mont-Royal,133163315,Roland,Le Plateau-Mont-Royal,45.51536,-73.57055,Entire home/apt,115,2,8,2017-07-21,0.13,1,0,0
2535,18802410,Condo à louer - Grand Prix de Montréal 2017,130889077,Claude,Ville-Marie,45.49695,-73.56897,Entire home/apt,800,5,0,2017-07-21,1.498,1,365,0
2536,19081699,Cozy studio in downtown Montreal,127431725,Alexandra,Ville-Marie,45.49517,-73.57999,Entire home/apt,116,1,246,2022-08-23,3.85,2,311,40
2537,19082353,Cozy Apartment Downtown,48791274,Lynn,Ville-Marie,45.49642,-73.57589,Entire home/apt,103,1,2,2017-06-25,0.03,1,0,0
2538,19083077,"Beautiful, very clean, spacious Studio Apartment",133257238,Emma,Ville-Marie,45.50143,-73.58088,Entire home/apt,50,1,0,2017-06-25,1.498,1,0,0
2539,19085140,Cosy room in the heart of the Plateau !,133278408,Darya,Le Plateau-Mont-Royal,45.51566,-73.58189,Private room,64,1,4,2017-06-17,0.06,2,0,0
2540,18806218,Charmant et lumineux condo dans Outremont-Mile end,4114836,Sandra,Outremont,45.51676,-73.59921,Entire home/apt,250,7,21,2022-08-05,0.33,1,161,4
2541,18811447,Joli condo dans la Petite Italie,15267906,Elena,Rosemont-La Petite-Patrie,45.53452,-73.60663,Entire home/apt,70,60,8,2019-11-24,0.13,1,0,0
2542,19086838,"Brand New Penthouse! Hot Tub,  AC MileEnd",58076590,Berish,Le Plateau-Mont-Royal,45.5244,-73.60689,Entire home/apt,336,1,215,2022-08-25,3.37,25,197,19
2543,18812720,Elegant & Classy 1BR-Great 4 ✰Business/Relocation✰,9818417,Andre,Ville-Marie,45.51106,-73.5622,Entire home/apt,152,1,41,2022-08-13,0.64,21,134,3
2544,18825253,Une oasis de calme dans le Mile End à Montréal !,1096053,Celine,Le Plateau-Mont-Royal,45.5232,-73.59239,Entire home/apt,160,7,6,2019-08-10,0.1,1,0,0
2545,19092367,Comfortable bed near McGill DT Montreal,133352686,Jack,Le Plateau-Mont-Royal,45.5086,-73.57521,Shared room,30,1,0,2019-08-10,1.498,1,0,0
2546,19093034,Confortable private bedroom in downtown Montreal,67805614,Romain,Ville-Marie,45.51722,-73.55817,Private room,60,1,3,2017-08-06,0.05,1,0,0
2547,19093836,Luxuriate in the Cozy Apartment near Mount Royal,58076590,Berish,Le Plateau-Mont-Royal,45.52433,-73.60696,Entire home/apt,260,1,100,2022-08-07,1.56,25,203,8
2548,18825457,Private room in the heart of the plateau,36351965,Jerome,Le Plateau-Mont-Royal,45.52425,-73.5859,Private room,69,4,21,2022-09-07,0.33,3,48,7
2549,19095364,Madison Avenue Home,132992639,Nancy,Côte-des-Neiges-Notre-Dame-de-Grâce,45.47148,-73.63848,Private room,65,4,23,2022-06-20,0.37,1,41,8
2550,18825871,"Private room, in the heart of the plateau",36351965,Jerome,Le Plateau-Mont-Royal,45.52247,-73.58516,Private room,64,4,19,2022-09-05,0.3,3,52,4
2551,18828094,"Mignon appartement calme et lumineux, avec balcon.",1264406,Poirier,Rosemont-La Petite-Patrie,45.54731,-73.57,Entire home/apt,40,15,0,2022-09-05,1.498,1,0,0
2552,19095675,place to sleep - 1 guest max - pour passer la nuit,133387044,Locker,Villeray-Saint-Michel-Parc-Extension,45.54869,-73.61001,Entire home/apt,60,1,1,2017-06-20,0.02,1,0,0
2553,19096240,Futon in welcoming Plateau apartment,41270538,Michele,Le Plateau-Mont-Royal,45.52403,-73.57343,Shared room,40,1,2,2017-07-13,0.03,3,0,0
2554,19097619,Spacious and sunny apartment in Villeray,76238452,Cynthia & Xavier,Villeray-Saint-Michel-Parc-Extension,45.5436,-73.63076,Entire home/apt,65,4,0,2017-07-13,1.498,1,0,0
2555,18829230,Prime 1-bdr in Downtown Montréal,92260599,Mengyuan,Ville-Marie,45.51909,-73.56216,Entire home/apt,55,31,0,2017-07-13,1.498,2,0,0
2556,19102576,Beautiful Mile-End Apartment,31740163,Suzanne,Le Plateau-Mont-Royal,45.52663,-73.60586,Entire home/apt,157,2,22,2022-08-18,0.36,1,0,6
2557,18839685,LMVR - The Park near Park Lafontain,56209583,Lawrence,Le Plateau-Mont-Royal,45.52422,-73.57431,Entire home/apt,472,2,3,2018-09-03,0.05,4,0,0
2558,18841037,claire de lune,131206065,Wana,Ville-Marie,45.49367,-73.58011,Entire home/apt,111,1,263,2022-09-06,4.16,3,347,70
2559,19110133,Antique furnished close to water Lachine,7038328,Lissa,Lachine,45.4329,-73.67142,Entire home/apt,60,32,6,2020-06-26,0.1,2,320,0
2560,18842727,"Convenient, well located and spacious",131237517,Michael,Villeray-Saint-Michel-Parc-Extension,45.54255,-73.62164,Entire home/apt,45,3,5,2017-08-16,0.08,1,0,0
2561,19111529,Condo Downtown Place Des Arts - 1 min to subway,2001815,Wilson,Ville-Marie,45.50769,-73.56964,Entire home/apt,157,2,150,2022-08-29,2.34,1,77,20
2562,19111757,Spacious Room with renovated bathroom and kitchen,133538132,Jean-Christophe,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4889,-73.62688,Private room,30,3,2,2017-08-13,0.03,1,0,0
2563,18850270,MONTREAL ON THE CANAL.,39864479,Robert,Le Sud-Ouest,45.48187,-73.57035,Entire home/apt,200,365,1,2017-08-31,0.02,1,365,0
2564,18850601,"Charming place Olympic Stadium, Bright & Clean",14560046,Maité & Simon,Mercier-Hochelaga-Maisonneuve,45.55341,-73.55072,Entire home/apt,117,1,66,2022-08-22,1.14,6,276,16
2565,19113319,"Grand appart avec parking, pres du centre ville",67109891,Jasmine,Ville-Marie,45.53212,-73.5539,Entire home/apt,40,3,28,2019-03-12,0.45,1,0,0
2566,19114221,Appartement charmant au coeur du plateau,15636950,Nicolas,Le Plateau-Mont-Royal,45.52542,-73.58316,Entire home/apt,155,1,1,2017-06-11,0.02,1,0,0
2567,19115115,Nice town house,14223235,Alexandre,Mercier-Hochelaga-Maisonneuve,45.60539,-73.51794,Entire home/apt,100,1,7,2017-10-29,0.11,1,0,0
2568,19117356,CHAMBRE à LOUER au coeur du plateau,91389126,Clara,Le Plateau-Mont-Royal,45.52746,-73.59041,Private room,20,20,0,2017-10-29,1.498,1,0,0
2569,18853937,"Sud Mile-end; Plateau, Métro Mont-Royal, 2e",15144339,Franck,Le Plateau-Mont-Royal,45.5214475584229,-73.5821888613147,Entire home/apt,119,30,20,2022-07-11,0.35,7,131,1
2570,18855574,Vous voulez découvrir Montréal...,10684100,Ruiz Vergara,Villeray-Saint-Michel-Parc-Extension,45.54566,-73.61526,Private room,25,3,0,2022-07-11,1.498,1,0,0
2571,19121427,"Appartement spacieux, à côté d'un métro",7682701,Marie-Pierre,Mercier-Hochelaga-Maisonneuve,45.57967,-73.5426,Entire home/apt,109,3,1,2018-07-31,0.02,2,0,0
2572,19130195,Quiet & clean - Plateau Mont-Royal S 4,6312297,Katherine,Le Plateau-Mont-Royal,45.5271,-73.57466,Entire home/apt,50,32,5,2021-08-27,0.1,13,195,0
2573,18855840,Downtown Montreal Fully furnished apartment WIFI,72761895,Samuel,Ville-Marie,45.49681,-73.58255,Entire home/apt,65,32,21,2022-08-01,0.4,70,254,6
2574,19136154,"Penthouse! 5 Star! WINTERIZED HOT TUB, 2",58076590,Berish,Le Plateau-Mont-Royal,45.5244,-73.60689,Entire home/apt,908,1,29,2022-07-19,0.46,25,187,8
2575,18857220,Beau condo au cœur de Montréal!,106187175,Mélina,Ville-Marie,45.53824,-73.5552,Entire home/apt,45,1,0,2022-07-19,1.498,1,0,0
2576,18873429,Big private room! Only May 23rd to June 4th!,131500625,Oscar,Ville-Marie,45.51705,-73.56634,Private room,45,2,2,2017-06-01,0.03,1,0,0
2577,19138461,Our Vivid City Views,15935760,Erol & Jay,Le Plateau-Mont-Royal,45.5074,-73.57286,Entire home/apt,137,1,105,2022-09-06,1.65,19,25,20
2578,18873474,Super Bright Loft in the Plateau,2441656,Ashlie,Le Plateau-Mont-Royal,45.51592,-73.57857,Entire home/apt,130,2,3,2017-08-07,0.05,1,0,0
2579,18874350,"Family Home in Monteal ,Homa District",6480830,Patrick,Mercier-Hochelaga-Maisonneuve,45.54185,-73.54757,Entire home/apt,120,2,1,2017-06-02,0.02,1,0,0
2580,19141198,Quirky and bright space close to public transport,133803727,Marc Reynald,Côte-des-Neiges-Notre-Dame-de-Grâce,45.48951,-73.64395,Entire home/apt,58,2,52,2018-10-28,0.82,1,0,0
2581,18874602,Bright renovated apt. 7 min. from metro station,90995275,Stanislas,Verdun,45.46051,-73.56473,Entire home/apt,70,31,20,2018-12-30,0.32,1,1,0
2582,19141649,Classy 3 1/2 Condo in Côtes-Des-Neiges,133437427,Hamed,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50798,-73.63002,Entire home/apt,69,2,42,2018-09-08,0.65,1,0,0
2583,18875211,3 1/2 apartment in Downtown,83787791,Victor,Ville-Marie,45.49756,-73.58363,Entire home/apt,120,7,1,2017-07-08,0.02,1,0,0
2584,19141970,Joli studio au cœur du quartier Rosemont,80113888,Marie-Hélène,Rosemont-La Petite-Patrie,45.55414,-73.57706,Entire home/apt,40,1,1,2017-06-07,0.02,1,0,0
2585,19142183,Beautiful Plateau Apartment for Grand Prix,133278408,Darya,Le Plateau-Mont-Royal,45.5159,-73.57973,Private room,300,1,0,2017-06-07,1.498,2,0,0
2586,18877786,近大学24小时安保豪华公寓长短租,131542702,Wang,Ville-Marie,45.49593,-73.5722,Entire home/apt,120,180,0,2017-06-07,1.498,1,0,0
2587,19142978,"2 BDRM, NEAR OLD PORT AND DWTN , ROOF TERRACE, AC",116711164,Viviane,Le Sud-Ouest,45.48375,-73.56419,Entire home/apt,140,185,27,2018-10-07,0.43,1,0,0
2588,19143052,Furnished Studio Meuble,13648338,Nader,Ville-Marie,45.51966,-73.56256,Entire home/apt,59,30,15,2022-08-14,0.24,7,142,2
2589,18884367,L'emplacement idéal au cœur du plateau Mont-Royal,15102989,Martine,Le Plateau-Mont-Royal,45.51458,-73.57809,Entire home/apt,195,30,92,2020-09-20,1.43,1,255,0
2590,19143164,Cozy Private Room - Plateau-Mont Royal,130151322,Leila,Le Plateau-Mont-Royal,45.5234,-73.582,Private room,14,4,4,2017-08-28,0.06,1,0,0
2591,19143182,15 min drive to downtown+free parking,97035996,Hugo,Lachine,45.44281,-73.68774,Entire home/apt,49,1,172,2020-01-18,2.68,1,0,0
2592,19143374,Grande chambre au coeur de Montréal !,133835990,Guillaume,Ville-Marie,45.51376,-73.56201,Private room,56,2,7,2018-09-02,0.11,1,0,0
2593,18888850,Warm & Comfy 1 BR near Olympic Stadium,13165668,Marianne,Rosemont-La Petite-Patrie,45.56679,-73.58381,Entire home/apt,61,31,20,2022-08-13,0.31,1,167,4
2594,18889005,Sunny and spacious room,69029363,Margaux,Le Plateau-Mont-Royal,45.51629,-73.57087,Private room,25,7,0,2022-08-13,1.498,3,0,0
2595,19155536,Cozy small apartment in Notre dame de grace,133614729,Rebecca,Côte-des-Neiges-Notre-Dame-de-Grâce,45.46483,-73.6207,Entire home/apt,65,1,2,2017-09-25,0.03,1,0,0
2596,18896548,AMAZING Plateau apt - STUNNING VIEW,5294352,Hany,Le Plateau-Mont-Royal,45.52004,-73.56709,Entire home/apt,91,6,7,2022-08-20,0.11,1,2,5
2597,19157594,Great place to explore Montreal,28107252,Christopher,Le Sud-Ouest,45.47766,-73.57945,Entire home/apt,54,2,48,2020-09-01,0.98,1,38,0
2598,19378742,"Private room, Beautiful old house",135829623,Rachelle,Le Sud-Ouest,45.46013,-73.59116,Private room,55,1,150,2022-09-05,2.37,1,255,56
2599,19157783,Apartment in Downtown Montreal,41619585,Megan,Le Plateau-Mont-Royal,45.51018,-73.57841,Entire home/apt,60,30,1,2017-06-08,0.02,1,0,0
2600,19157989,Trans Island Home for happy travelers IV,133955982,Chris And Marc,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49098,-73.64346,Private room,46,2,157,2022-08-26,2.59,4,134,12
2601,19158073,Quiet room in downtown Montreal,36343594,Julien,Ville-Marie,45.52163,-73.55741,Private room,50,1,179,2020-12-24,2.88,1,11,0
2602,19383041,"Bright and private Bedroom, in the Mile End!",56668398,Marie,Outremont,45.5224,-73.60577,Private room,20,3,11,2017-09-04,0.17,1,0,0
2603,19383458,Beautiful appartement in the Heart of Montreal,192828,Evita,Outremont,45.51535,-73.60427,Entire home/apt,185,30,3,2017-07-10,0.05,1,347,0
2604,19158079,Great art space Little Italy,2713204,Jean-Philippe,Rosemont-La Petite-Patrie,45.53789,-73.60736,Entire home/apt,150,30,0,2017-07-10,1.498,3,362,0
2605,19388659,Spacious 3bdr condo in the Plateau with terrasse,58197882,Cindy,Le Plateau-Mont-Royal,45.52957,-73.56528,Entire home/apt,195,2,5,2018-06-24,0.08,1,0,0
2606,19158349,Cozy appartement (3 1/2) 15 min bus from downtown,65812938,Sami,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50141,-73.62234,Entire home/apt,50,1,2,2017-06-26,0.03,1,0,0
2607,19388793,Amazing Double Room in a Huge Appartment !,135925891,Vincent,Villeray-Saint-Michel-Parc-Extension,45.5483,-73.62381,Private room,25,1,8,2017-08-07,0.13,1,0,0
2608,19159419,Plateau Mt-Royal Cozy apartment douillet,133968439,Yannick,Le Plateau-Mont-Royal,45.52875,-73.58562,Entire home/apt,101,31,33,2020-09-27,0.52,1,328,0
2609,19389505,Downtown (10 min)-Private Bedr-Large & Sunny,62930331,Amine,Ville-Marie,45.5227,-73.56416,Private room,23,10,2,2018-01-04,0.03,1,0,0
2610,19396568,Chambre lumineuse / Bright room,60821016,Nico,Rosemont-La Petite-Patrie,45.54198,-73.60056,Private room,39,1,3,2017-07-01,0.05,1,0,0
2611,19402424,Maison familiale à Rosemont : 4 chambres,1319692,Marie-Michèle,Rosemont-La Petite-Patrie,45.54963,-73.57922,Entire home/apt,190,2,2,2017-08-09,0.03,1,0,0
2612,19166446,Montreal/West Island/8km from Airport/Private Room,122674986,Rachelle,Pointe-Claire,45.46577,-73.79853,Private room,78,2,46,2022-08-28,0.73,1,206,24
2613,19405343,Logement pour votre escapade à Montréal,136037461,Livia,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50038,-73.62144,Entire home/apt,45,2,6,2017-07-25,0.09,1,0,0
2614,19172080,Liv MTL Soho-4 Spacious 1BR  Modern+Rooftop 65%Off,73995257,Liv MTL,Le Plateau-Mont-Royal,45.52063,-73.57836,Entire home/apt,365,2,71,2022-08-19,1.12,47,230,6
2615,19412047,Belle chambre - Proche du Mont-Royal,41091316,Eve,Le Plateau-Mont-Royal,45.51648,-73.58409,Private room,36,3,14,2018-10-16,0.22,1,0,0
2616,19413577,Cosy bright large studio at heart of downtown MTL,76606229,Jin Sung (Aka. Jin Or JS),Le Plateau-Mont-Royal,45.50918,-73.57194,Entire home/apt,45,1,0,2018-10-16,1.498,1,0,0
2617,19172407,Corporate Stays | Le 400 Sherbrooke | Bright 2BR,38459934,Corporate Stays,Ville-Marie,45.50649,-73.5706,Entire home/apt,203,30,2,2020-10-15,0.03,183,72,0
2618,19175823,LUXURIOUS & BEAUTIFUL CONDO,134108691,Raff,Ville-Marie,45.51509,-73.55711,Entire home/apt,95,1,19,2018-01-02,0.3,1,0,0
2619,19427490,Stunning flat in the heart of Plateau Mont-Royal,35488867,Jean,Le Plateau-Mont-Royal,45.5245780944824,-73.576789855957,Entire home/apt,900,3,29,2022-08-01,0.47,1,23,5
2620,19428862,"Spacious, clean, 3 bedroom apt near university",135947023,Ryoko,Côte-des-Neiges-Notre-Dame-de-Grâce,45.50261,-73.62714,Entire home/apt,75,3,3,2017-07-28,0.05,1,0,0
2621,19176420,Cozy Loft in a Historic Home,81745910,Maxime,Mercier-Hochelaga-Maisonneuve,45.54863,-73.53957,Entire home/apt,130,5,24,2022-08-29,0.37,2,221,3
2622,19437779,The art of living at the Jean-Talon market,136276439,Diane,Rosemont-La Petite-Patrie,45.54128,-73.6118,Entire home/apt,110,93,15,2019-10-06,0.24,1,138,0
2623,19438540,Luxurious Studio NDG,29006994,Karl,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4549,-73.64102,Entire home/apt,55,1,6,2017-08-11,0.09,1,0,0
2624,19438715,Joli Plateau,38555711,Marie-Kim,Le Plateau-Mont-Royal,45.53693,-73.58286,Private room,52,1,0,2017-08-11,1.498,1,0,0
2625,19178619,Charming 2 bedroom on St-Laurent in Plateau,57330016,Hayley,Le Plateau-Mont-Royal,45.5156838972878,-73.5728752848132,Entire home/apt,145,3,9,2022-08-15,0.14,1,0,2
2626,19178929,Corporate Stays | Les Etoiles | Cozy 1BR,38459934,Corporate Stays,Ville-Marie,45.50364,-73.55941,Entire home/apt,99,30,1,2017-08-24,0.02,183,0,0
2627,19180453,"Clean, sunny bedroom with the view",134148958,Beck And Kate,Mont-Royal,45.51955,-73.65246,Private room,381,2,8,2018-09-02,0.13,1,364,0
2628,19440521,Warm room at golden square,136307431,Chu Yao,Ville-Marie,45.49288,-73.58625,Private room,60,1,4,2017-08-20,0.06,1,0,0
2629,19440806,中国人在加拿大的房子。Chinese house in Canada,136310455,Mandy,Ville-Marie,45.50837,-73.55519,Private room,41,1,0,2017-08-20,1.498,1,0,0
2630,19440943,Room in Plateau Mont-Royal!,64992076,Francis,Le Plateau-Mont-Royal,45.53327,-73.5742,Private room,29,60,11,2022-07-01,0.18,4,162,3
2631,19446064,Flat4Two on the Plateau,17784684,Paulo,Le Plateau-Mont-Royal,45.53747,-73.57606,Entire home/apt,58,5,3,2019-01-01,0.05,2,0,0
2632,19452088,Spacious 3 bedroom apartment in Monkland Village,3734774,Joanna,Côte-des-Neiges-Notre-Dame-de-Grâce,45.4733,-73.62863,Entire home/apt,159,2,47,2019-11-24,0.74,2,0,0
2633,19180652,Sunny 3-1/2 in downtown Montréal,29764156,Luna,Ville-Marie,45.49695,-73.58367,Entire home/apt,260,2,6,2019-06-04,0.1,1,174,0
2634,19185241,ALL YOU CAN SLEEP (no extra fee),3833057,Cedric,Le Plateau-Mont-Royal,45.52049,-73.59754,Entire home/apt,146,2,31,2022-08-25,0.49,1,14,23
2635,19459264,"GORGEOUS DOWNTOWN CONDO WITH BALCONY,POOL &GARAGE",45643240,Cc,Ville-Marie,45.49291,-73.57396,Entire home/apt,210,2,99,2022-08-28,1.56,3,268,14
2636,19192865,Upper duplex,70945469,Joan,Côte-Saint-Luc,45.4702,-73.66643,Entire home/apt,70,3,0,2022-08-28,1.498,1,0,0
2637,19196963,Stylish Penthouse Loft in the heart of Downtown,118555082,Nick,Ville-Marie,45.49834,-73.57491,Entire home/apt,256,2,147,2022-09-04,2.32,2,280,30
2638,19460986,Room in Plateau Mont-Royal!,64992076,Francis,Le Plateau-Mont-Royal,45.5333,-73.57257,Private room,26,110,4,2022-09-01,0.13,4,184,1
2639,19469971,Spacious room with desk in the Plateau calm street,1601567,Vi,Le Plateau-Mont-Royal,45.53268,-73.5786,Private room,58,1,6,2017-10-08,0.1,1,0,0
2640,19470353,Saint-Henri: spacious and comfortable condo,37701272,Alexandre,Le Sud-Ouest,45.47278,-73.58176,Entire home/apt,125,2,2,2017-09-28,0.03,1,0,0
2641,19198084,Nice luminous room ¨Chez la Simone¨!,134305834,Line,Mercier-Hochelaga-Maisonneuve,45.55284,-73.53508,Private room,40,30,12,2019-11-07,0.19,1,254,0
2642,19473979,Private studio Villeray (Jean talon or Jarry),38392066,Nina,Villeray-Saint-Michel-Parc-Extension,45.54692,-73.62036,Entire home/apt,23,5,1,2017-09-01,0.02,1,0,0
2643,19474112,Jolie chambre ensoleillée dans Villeray,131673311,Andréanne,Villeray-Saint-Michel-Parc-Extension,45.55266,-73.61369,Private room,30,2,28,2019-08-23,0.44,2,0,0
2644,19207505,"1 bedroom in the Plateau, Center of Montreal",19343985,Maria & Guillaume,Le Plateau-Mont-Royal,45.51764,-73.57315,Private room,37,2,14,2018-07-18,0.22,1,0,0
2645,19207853,LMVR - LuxApt - 7 Bedrooms 2 Bathrroms,56209583,Lawrence,Le Plateau-Mont-Royal,45.52245,-73.59102,Entire home/apt,678,2,4,2019-07-21,0.06,4,0,0
2646,19475027,Small but cute  (apt 113),39844170,Kim,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49551,-73.6093,Entire home/apt,79,1,200,2022-08-29,3.16,23,323,50
2647,19476315,Cosy and well furnished apartment,136659365,Pierre,Côte-des-Neiges-Notre-Dame-de-Grâce,45.49303,-73.62631,Entire home/apt,100,1,29,2018-09-01,0.46,1,0,0
2648,19208971,"Apartment with a patio
203 rue Prince Arthur Est",91356213,Vladimir & Valentina,Le Plateau-Mont-Royal,45.51665,-73.56997,Entire home/apt,87,32,75,2022-08-04,1.19,3,110,6
2649,19486415,Belle appartement/Downtown Montreal,58608255,Arthur,Ville-Marie,45.52158,-73.55956,Private room,30,4,1,2017-06-30,0.02,1,0,0
2650,19497685,Single Room in the Heart of the Plateau,73750717,Mikaël,Le Plateau-Mont-Royal,45.51948,-73.57815,Private room,23,40,12,2018-07-06,0.19,1,0,0
